(2955, 3084)
(3567, 3778)
(760, 934)
(5622, 5875)
(6405, 6535)
(3610, 3780)
(1443, 1625)
(4305, 4400)
(818, 923)
(3652, 3742)
(5112, 5139)
(3054, 3096)
(2145, 2191)
(738, 867)
(5642, 5665)
(2222, 2315)
(704, 733)
(2921, 3026)
(6483, 6576)
(5007, 5192)
(3539, 3585)
(3598, 3745)
(988, 1004)
(5010, 5086)
(6376, 6587)
(2110, 2411)
(2990, 3086)
(33, 233)
(2146, 2217)
(2807, 3106)
(2275, 2421)
(5674, 5676)
(5086, 5152)
(3732, 3745)
(2161, 2314)
(1536, 1657)
(2149, 2381)
(120, 226)
(4986, 5118)
(3538, 3581)
(47, 228)
(773, 896)
(1405, 1591)
(3552, 3569)
(833, 946)
(1594, 1717)
(5667, 5684)
(2249, 2338)
(779, 876)
(4909, 5099)
(847, 886)
(3585, 3730)
(4361, 4425)
(3574, 3579)
(2129, 2210)
(735, 978)
(2277, 2332)
(3687, 3691)
(4945, 5099)
(4937, 5052)
(5726, 5817)
(6550, 6554)
(197, 284)
(865, 937)
(6427, 6474)
(4928, 5115)
(1446, 1669)
(877, 1026)
(1467, 1573)
(6393, 6438)
(1672, 1712)
(6410, 6523)
(45, 123)
(2352, 2432)
(1401, 1430)
(4332, 4417)
(2905, 3124)
(932, 966)
(3567, 3595)
(2146, 2287)
(4378, 4409)
(2862, 3049)
(818, 919)
(6481, 6577)
(104, 183)
(3556, 3690)
(40, 195)
(3698, 3741)
(1401, 1599)
(6405, 6542)
(1548, 1641)
(1451, 1632)
(701, 782)
(3568, 3719)
(6534, 6588)
(4215, 4359)
(156, 212)
(3664, 3765)
(2269, 2388)
(140, 326)
(2877, 3087)
(886, 900)
(1405, 1486)
(2990, 3026)
(3709, 3742)
(3044, 3101)
(818, 969)
(4272, 4359)
(6478, 6536)
(3519, 3582)
(5642, 5825)
(4215, 4241)
(5716, 5855)
(5813, 5866)
(258, 328)
(4283, 4319)
(6332, 6557)
(5646, 5684)
(2101, 2315)
(5673, 5742)
(4456, 4478)
(1454, 1713)
(4385, 4386)
(6338, 6581)
(748, 881)
(4945, 5164)
(74, 314)
(814, 1013)
(5860, 5866)
(1419, 1720)
(5735, 5899)
(5148, 5161)
(1504, 1521)
(727, 933)
(738, 913)
(6314, 6461)
(3006, 3049)
(2847, 3080)
(6408, 6523)
(3547, 3569)
(6471, 6539)
(2845, 3079)
(1504, 1591)
(41, 153)
(889, 896)
(4215, 4385)
(2171, 2260)
(5688, 5826)
(3030, 3112)
(2235, 2291)
(4943, 5062)
(284, 311)
(6427, 6573)
(5007, 5095)
(4910, 5137)
(4487, 4499)
(38, 294)
(5750, 5826)
(4338, 4465)
(2199, 2431)
(5614, 5877)
(2288, 2292)
(2258, 2399)
(4362, 4398)
(766, 884)
(2175, 2180)
(5687, 5849)
(5007, 5195)
(2997, 3082)
(6364, 6376)
(2371, 2401)
(3553, 3645)
(5602, 5627)
(2903, 2939)
(1487, 1494)
(2833, 2936)
(3603, 3624)
(5602, 5640)
(2304, 2314)
(5733, 5849)
(721, 930)
(4252, 4312)
(4387, 4487)
(2109, 2381)
(6550, 6599)
(963, 990)
(2896, 3022)
(4326, 4387)
(932, 1020)
(1638, 1676)
(2132, 2196)
(865, 883)
(1439, 1693)
(1609, 1696)
(2942, 2948)
(240, 309)
(925, 940)
(2880, 3111)
(5880, 5890)
(3699, 3796)
(5007, 5016)
(1582, 1662)
(2808, 3107)
(2244, 2258)
(2176, 2207)
(5, 243)
(4283, 4379)
(4240, 4421)
(2825, 3062)
(6, 114)
(2933, 2997)
(1451, 1535)
(5716, 5751)
(120, 151)
(1579, 1706)
(766, 823)
(197, 316)
(720, 887)
(2837, 2842)
(735, 822)
(715, 951)
(5173, 5185)
(260, 328)
(3505, 3547)
(2927, 3036)
(3560, 3727)
(2826, 3010)
(6405, 6594)
(3709, 3780)
(4305, 4378)
(3719, 3726)
(5725, 5801)
(279, 319)
(5733, 5825)
(974, 1033)
(1441, 1704)
(5180, 5187)
(3534, 3676)
(1490, 1619)
(291, 310)
(4238, 4321)
(3730, 3747)
(3508, 3519)
(5151, 5195)
(715, 933)
(2927, 3071)
(1547, 1724)
(5645, 5822)
(5614, 5733)
(4264, 4321)
(2220, 2367)
(2310, 2430)
(93, 223)
(777, 884)
(4, 314)
(4283, 4458)
(1582, 1646)
(872, 1009)
(1550, 1699)
(4278, 4440)
(4264, 4429)
(6533, 6538)
(3568, 3604)
(3068, 3114)
(2857, 2948)
(823, 954)
(2997, 3025)
(6516, 6599)
(1591, 1713)
(2856, 3000)
(3014, 3094)
(4254, 4429)
(4465, 4487)
(2235, 2417)
(6376, 6571)
(1555, 1699)
(3596, 3732)
(2200, 2305)
(4271, 4326)
(6433, 6548)
(757, 954)
(20, 125)
(3555, 3724)
(4907, 5148)
(6397, 6577)
(2918, 3022)
(2221, 2304)
(202, 320)
(4227, 4458)
(3670, 3691)
(3598, 3614)
(935, 1010)
(777, 1006)
(2269, 2279)
(803, 833)
(3075, 3107)
(5772, 5817)
(6376, 6478)
(6302, 6451)
(1402, 1554)
(766, 793)
(1506, 1613)
(4243, 4305)
(1644, 1720)
(4397, 4417)
(5674, 5809)
(111, 207)
(4999, 5045)
(4366, 4490)
(1408, 1475)
(5078, 5165)
(4232, 4425)
(5182, 5195)
(4955, 5005)
(4246, 4382)
(3596, 3647)
(2221, 2373)
(1455, 1542)
(3670, 3788)
(3699, 3732)
(1579, 1593)
(868, 957)
(3633, 3732)
(5001, 5162)
(1441, 1487)
(4956, 5059)
(139, 183)
(1534, 1706)
(727, 988)
(2989, 3116)
(5725, 5765)
(1511, 1657)
(2837, 3080)
(4312, 4453)
(1525, 1661)
(5640, 5885)
(23, 233)
(6356, 6446)
(149, 299)
(2241, 2356)
(2252, 2414)
(2365, 2381)
(2988, 3044)
(2923, 3094)
(882, 906)
(5629, 5667)
(40, 158)
(3691, 3716)
(867, 876)
(1402, 1464)
(2202, 2230)
(6478, 6543)
(3062, 3092)
(5052, 5162)
(884, 953)
(4343, 4360)
(1586, 1609)
(4943, 5010)
(2885, 2940)
(109, 178)
(2140, 2199)
(5041, 5062)
(5137, 5152)
(5819, 5841)
(863, 978)
(2910, 2967)
(5088, 5162)
(151, 321)
(28, 316)
(2140, 2217)
(1441, 1699)
(2155, 2222)
(5077, 5089)
(1413, 1414)
(5733, 5841)
(2100, 2219)
(5159, 5195)
(3656, 3658)
(3700, 3796)
(1464, 1579)
(2863, 3121)
(2248, 2275)
(64, 148)
(4402, 4406)
(6523, 6595)
(5637, 5646)
(3729, 3770)
(880, 946)
(4219, 4355)
(4366, 4492)
(1491, 1555)
(6405, 6581)
(4911, 4925)
(5665, 5801)
(4294, 4338)
(2277, 2292)
(5766, 5816)
(2391, 2408)
(2889, 3028)
(1446, 1483)
(4925, 4942)
(1694, 1695)
(2229, 2251)
(5804, 5890)
(3505, 3796)
(5642, 5659)
(778, 807)
(3719, 3778)
(40, 56)
(1402, 1403)
(2900, 3068)
(6496, 6555)
(3519, 3635)
(4278, 4362)
(1548, 1604)
(4235, 4415)
(44, 179)
(5813, 5871)
(1467, 1578)
(3531, 3794)
(2817, 2878)
(2307, 2365)
(4312, 4353)
(4240, 4409)
(6358, 6471)
(6342, 6517)
(4956, 4968)
(769, 1023)
(4947, 5086)
(2393, 2397)
(4340, 4409)
(861, 892)
(3513, 3535)
(2292, 2330)
(2129, 2395)
(158, 317)
(126, 322)
(4968, 5045)
(2828, 2944)
(5603, 5899)
(3608, 3620)
(2991, 3049)
(4945, 5132)
(833, 901)
(6478, 6514)
(2936, 2972)
(703, 988)
(5733, 5801)
(4326, 4347)
(2252, 2303)
(6427, 6557)
(2215, 2430)
(5012, 5173)
(23, 143)
(4353, 4425)
(6333, 6358)
(2250, 2356)
(2287, 2380)
(6393, 6548)
(2302, 2339)
(6325, 6490)
(5619, 5777)
(64, 185)
(3087, 3120)
(3539, 3692)
(23, 54)
(2155, 2351)
(3579, 3604)
(2879, 2939)
(2129, 2241)
(880, 930)
(6324, 6407)
(2839, 2913)
(4207, 4297)
(6311, 6547)
(2104, 2161)
(6423, 6483)
(5005, 5159)
(2156, 2411)
(718, 1025)
(1413, 1699)
(124, 153)
(5667, 5669)
(4970, 5089)
(2199, 2247)
(240, 293)
(4956, 5056)
(6475, 6517)
(1578, 1714)
(4, 223)
(30, 319)
(5025, 5095)
(1675, 1709)
(2207, 2354)
(2829, 2990)
(4285, 4398)
(35, 199)
(5154, 5192)
(33, 323)
(5674, 5816)
(6564, 6588)
(5111, 5188)
(2145, 2231)
(3537, 3578)
(2339, 2364)
(1527, 1725)
(2981, 3064)
(2890, 2996)
(779, 798)
(6397, 6502)
(41, 223)
(4252, 4278)
(2323, 2375)
(2981, 3098)
(3020, 3103)
(2145, 2399)
(5763, 5786)
(1403, 1714)
(5732, 5796)
(2289, 2373)
(704, 953)
(701, 987)
(746, 855)
(4278, 4383)
(5009, 5157)
(5699, 5822)
(1419, 1483)
(4332, 4383)
(1486, 1587)
(4235, 4385)
(1637, 1695)
(4297, 4487)
(2857, 2953)
(2865, 2878)
(779, 1026)
(702, 810)
(3539, 3760)
(2940, 2959)
(179, 234)
(143, 310)
(0, 116)
(5614, 5841)
(4415, 4466)
(4232, 4347)
(4251, 4478)
(6423, 6433)
(1563, 1705)
(2100, 2379)
(2927, 3049)
(2207, 2215)
(883, 1002)
(4271, 4398)
(1523, 1641)
(6397, 6508)
(766, 779)
(4978, 5195)
(6319, 6490)
(76, 84)
(1542, 1729)
(1604, 1638)
(20, 47)
(3617, 3647)
(45, 127)
(930, 976)
(3598, 3647)
(2881, 3125)
(2927, 3061)
(6456, 6517)
(204, 306)
(877, 895)
(3537, 3547)
(2260, 2426)
(2269, 2273)
(6, 213)
(1676, 1721)
(178, 199)
(2217, 2406)
(1408, 1696)
(2984, 3055)
(3616, 3767)
(741, 779)
(6513, 6571)
(966, 1013)
(2849, 2990)
(6399, 6428)
(2109, 2203)
(1427, 1627)
(1632, 1701)
(2211, 2381)
(5774, 5778)
(5078, 5175)
(2221, 2405)
(3644, 3720)
(2870, 2996)
(2953, 3102)
(3607, 3785)
(6446, 6584)
(2149, 2229)
(2972, 2988)
(5855, 5890)
(3510, 3581)
(6303, 6338)
(5679, 5753)
(139, 228)
(884, 930)
(2923, 3117)
(4981, 5139)
(1556, 1579)
(2196, 2391)
(2222, 2248)
(5644, 5757)
(44, 322)
(1464, 1507)
(1546, 1684)
(871, 1012)
(4903, 4999)
(65, 114)
(109, 135)
(2991, 3109)
(5644, 5772)
(112, 195)
(3579, 3758)
(4355, 4471)
(5717, 5817)
(1473, 1628)
(197, 291)
(5025, 5118)
(2122, 2141)
(2913, 3049)
(3540, 3799)
(6407, 6519)
(2210, 2258)
(1506, 1586)
(4959, 5000)
(6558, 6572)
(2316, 2351)
(4302, 4312)
(2294, 2397)
(1619, 1698)
(1609, 1686)
(6453, 6535)
(248, 330)
(5620, 5667)
(5636, 5871)
(5030, 5152)
(2997, 3097)
(5636, 5702)
(857, 886)
(709, 1010)
(5617, 5894)
(6393, 6425)
(824, 954)
(5, 315)
(2202, 2419)
(210, 258)
(18, 105)
(884, 1001)
(2230, 2362)
(5009, 5092)
(1441, 1579)
(2129, 2422)
(3608, 3763)
(3553, 3620)
(1441, 1694)
(919, 1017)
(1593, 1686)
(863, 881)
(4992, 5057)
(2215, 2285)
(5015, 5152)
(6365, 6453)
(4382, 4482)
(5007, 5112)
(2955, 3118)
(1419, 1445)
(733, 895)
(3537, 3716)
(3605, 3788)
(3734, 3739)
(4258, 4453)
(5034, 5152)
(6338, 6516)
(6377, 6451)
(3582, 3603)
(5139, 5152)
(3741, 3756)
(4938, 5118)
(1403, 1486)
